text,element_type,url,title,meta_description,h1_tags,scrape_date,competitor,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent,cleaned_text
"On 7 November 2025, the Critical Minerals Africa (CMA) Summit held the Leaders Forum titled: Innovation in a New Era of African Mining, moderated by Matthew Watson, Senior Partner & Commercial Director, Rystad Energy.

The following panelists included:
- Marie-Chantal Kaninda, President, Glen...",p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434671,KoBold,0.057,0.34,0.1985,0,0,Other,on november the critical minerals africa cma summit held the leaders forum titled innovation in a new era of african mining moderated by matthew watson senior partner commercial director rystad energy the following panelists included mariechantal kaninda president glen
04,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434672,KoBold,0.0,0.0,0.0,0,0,Error,
Meet the Trailblazers: KoBold Metals Internship Program (2024–2025),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434673,KoBold,0.0,0.0,0.0,0,0,Other,meet the trailblazers kobold metals internship program
We searched across Zambia to find the brightest young innovators and leaders-and we found them! These talented individuals are ready to transform industries and build tomorrow’s mines with bold ideas and cutting-edge technology. The future starts now!,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434675,KoBold,0.273,0.9081,0.59055,0,0,Other,we searched across zambia to find the brightest young innovators and leadersand we found them these talented individuals are ready to transform industries and build tomorrows mines with bold ideas and cuttingedge technology the future starts now
05,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434676,KoBold,0.0,0.0,0.0,0,0,Error,
Kachelo Demonstration Garden (Documentary),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434677,KoBold,0.318,0.1027,0.21035,0,0,Other,kachelo demonstration garden documentary
"Kachelo Demonstration Garden is part of the Sustainable Livelihoods Enhancement Program to promote sustainable agricultural practices and empower our communities. This initiative lays the groundwork for a future where our communities can thrive through said farming practices.

 



 ...",p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434682,KoBold,0.152,0.5994,0.37570000000000003,0,0,Other,kachelo demonstration garden is part of the sustainable livelihoods enhancement program to promote sustainable agricultural practices and empower our communities this initiative lays the groundwork for a future where our communities can thrive through said farming practices
06,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434683,KoBold,0.0,0.0,0.0,0,0,Error,
KoBold at SEG 2024 (Video Highlights),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434685,KoBold,0.0,0.0,0.0,0,0,Other,kobold at seg video highlights
"Join global CEO Kurt House and Africa CEO Mfikeyi Makayi in these videos highlighting their recap of SEG 2024 in Namibia, and what KoBold does differently in the mining industry!",p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434686,KoBold,0.073,0.296,0.1845,0,0,Other,join global ceo kurt house and africa ceo mfikeyi makayi in these videos highlighting their recap of seg in namibia and what kobold does differently in the mining industry
07,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434687,KoBold,0.0,0.0,0.0,0,0,Error,
Disrupted: AI needs metals - but can it help find them? | REUTERS,h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434688,KoBold,0.262,0.5499,0.40595000000000003,1,1,Balanced,disrupted ai needs metals but can it help find them reuters
The boom in artificial intelligence requires huge numbers of data centers and building them will use millions of tons of copper. Josh Goldman of KoBold Metals explains how his company is using AI to help find metal deposits.,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434690,KoBold,0.188,0.7964,0.49219999999999997,2,2,Balanced,the boom in artificial intelligence requires huge numbers of data centers and building them will use millions of tons of copper josh goldman of kobold metals explains how his company is using ai to help find metal deposits
08,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434691,KoBold,0.0,0.0,0.0,0,0,Error,
Mines and Minds: The People's Journey in Zambia's Mining Legacy (Celebrating 60 Years of Zambia),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434692,KoBold,0.222,0.5719,0.39694999999999997,0,0,Other,mines and minds the peoples journey in zambias mining legacy celebrating years of zambia
"KoBold Metals commemorated Zambia’s 60th Independence celebration by launching an exhibit focusing on the Zambian people in mining pre and post Independence on 24 October 1964. The exhibit titled “Mines and Minds: The People's Journey in Zambia's Mining Legacy,"" was an immersive event was curate...",p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434693,KoBold,0.0,0.0,0.0,0,0,Other,kobold metals commemorated zambias th independence celebration by launching an exhibit focusing on the zambian people in mining pre and post independence on october the exhibit titled mines and minds the peoples journey in zambias mining legacy was an immersive event was curate
09,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434694,KoBold,0.0,0.0,0.0,0,0,Error,
KoreCam360 (Mingomba Mining Exploration Tech Showcase),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434695,KoBold,0.275,0.2263,0.25065000000000004,1,1,Balanced,korecam mingomba mining exploration tech showcase
Korecam360 is Mingomba Mining's latest innovation in exploration technology from KoBold Metals. Watch as Tom Hunt and Sitwala Mulonda showcase this new camera that lets us scan 360-degree images of core before it even leaves the drill site!,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434699,KoBold,0.111,0.5423,0.32665,1,1,Balanced,korecam is mingomba minings latest innovation in exploration technology from kobold metals watch as tom hunt and sitwala mulonda showcase this new camera that lets us scan degree images of core before it even leaves the drill site
10,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434700,KoBold,0.0,0.0,0.0,0,0,Error,
KoBold Moves Fast (Paris Olympics 2024 Champion UPDATE),h2,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434702,KoBold,0.394,0.5994,0.49670000000000003,0,1,Value Proposition,kobold moves fast paris olympics champion update
"Our previous ""KoBold Moves Fast"" spot for the 2024 Paris Olympics, now with a small update. Congratulations again to Zambia's 400m bronze champion Muzala Samukonga!",p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434703,KoBold,0.281,0.8316,0.5563,0,1,Value Proposition,our previous kobold moves fast spot for the paris olympics now with a small update congratulations again to zambias m bronze champion muzala samukonga
© 2025 KoBold Metals,p,https://www.koboldmetals.com/news,"
    News  –    ",,['Learn more about our efforts in action.'],2025-01-10T13:46:53.434704,KoBold,0.0,0.0,0.0,0,0,Other,kobold metals
Leading in both science and ethics.,h1,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561493,KoBold,0.0,0.0,0.0,0,1,Value Proposition,leading in both science and ethics
"KoBold meets the highest standards of safety, integrity, and respect for people and the environment.",h2,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561504,KoBold,0.415,0.8176,0.6163,0,0,Other,kobold meets the highest standards of safety integrity and respect for people and the environment
Our Standards,h2,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561505,KoBold,0.0,0.0,0.0,0,0,Other,our standards
KoBold’s 6 ethics. These are crucial areas where businesses often fall short.,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561507,KoBold,0.0,0.0,0.0,0,0,Other,kobolds ethics these are crucial areas where businesses often fall short
KoBold is a young company. We’re not only inventing new science to discover critical materials; we’re building a company that’s a force for good.,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561508,KoBold,0.024999999999999994,0.1531,0.08905,0,0,Other,kobold is a young company were not only inventing new science to discover critical materials were building a company thats a force for good
01,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561509,KoBold,0.0,0.0,0.0,0,0,Error,
Ethics starts with respect for the health and lives of people at our work sites. We plan every KoBold operation to anticipate and mitigate risks before an injury can even occur.,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561511,KoBold,-0.05000000000000002,-0.2023,-0.12615,0,0,Other,ethics starts with respect for the health and lives of people at our work sites we plan every kobold operation to anticipate and mitigate risks before an injury can even occur
01,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561512,KoBold,0.0,0.0,0.0,0,0,Error,
Ethics starts with respect for the health and lives of people at our work sites. We plan every KoBold operation to anticipate and mitigate risks before an injury can even occur.,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561513,KoBold,-0.05000000000000002,-0.2023,-0.12615,0,0,Other,ethics starts with respect for the health and lives of people at our work sites we plan every kobold operation to anticipate and mitigate risks before an injury can even occur
02,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561515,KoBold,0.0,0.0,0.0,0,0,Error,
"KoBold will never pay a bribe. We will walk away from deals, discoveries, and whole countries rather than participate in corruption. We will show that the world’s best investors and the world’s best innovators don’t tolerate corruption.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561516,KoBold,0.261,0.8831,0.57205,0,0,Other,kobold will never pay a bribe we will walk away from deals discoveries and whole countries rather than participate in corruption we will show that the worlds best investors and the worlds best innovators dont tolerate corruption
02,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561517,KoBold,0.0,0.0,0.0,0,0,Error,
"KoBold will never pay a bribe. We will walk away from deals, discoveries, and whole countries rather than participate in corruption. We will show that the world’s best investors and the world’s best innovators don’t tolerate corruption.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561519,KoBold,0.261,0.8831,0.57205,0,0,Other,kobold will never pay a bribe we will walk away from deals discoveries and whole countries rather than participate in corruption we will show that the worlds best investors and the worlds best innovators dont tolerate corruption
03,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561520,KoBold,0.0,0.0,0.0,0,0,Error,
"We know that our success depends on precious resources we did not create: exceptional mineral deposits and, just as important, the skills, commitment, infrastructure, understanding, and goodwill of the communities where we work.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561521,KoBold,0.24,0.8746,0.5573,2,2,Balanced,we know that our success depends on precious resources we did not create exceptional mineral deposits and just as important the skills commitment infrastructure understanding and goodwill of the communities where we work
03,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561523,KoBold,0.0,0.0,0.0,0,0,Error,
"We know that our success depends on precious resources we did not create: exceptional mineral deposits and, just as important, the skills, commitment, infrastructure, understanding, and goodwill of the communities where we work.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561524,KoBold,0.24,0.8746,0.5573,2,2,Balanced,we know that our success depends on precious resources we did not create exceptional mineral deposits and just as important the skills commitment infrastructure understanding and goodwill of the communities where we work
04,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561525,KoBold,0.0,0.0,0.0,0,0,Error,
Our job at KoBold is to make breakthroughs the world needs to protect against the worst environmental threat of our lives. We will demonstrate that every part of our business can be environmentally responsible.,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561526,KoBold,-0.060999999999999985,-0.5574,-0.3092,0,0,Other,our job at kobold is to make breakthroughs the world needs to protect against the worst environmental threat of our lives we will demonstrate that every part of our business can be environmentally responsible
04,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561528,KoBold,0.0,0.0,0.0,0,0,Error,
Our job at KoBold is to make breakthroughs the world needs to protect against the worst environmental threat of our lives. We will demonstrate that every part of our business can be environmentally responsible.,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561529,KoBold,-0.060999999999999985,-0.5574,-0.3092,0,0,Other,our job at kobold is to make breakthroughs the world needs to protect against the worst environmental threat of our lives we will demonstrate that every part of our business can be environmentally responsible
05,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561530,KoBold,0.0,0.0,0.0,0,0,Error,
"KoBold will beat our competition, disrupt our industries, and live up to our principles by hiring and promoting talented people from every background, including innovators of color, women innovators, and LGBTQ innovators everywhere we work.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561531,KoBold,0.149,0.7003,0.42465,0,0,Other,kobold will beat our competition disrupt our industries and live up to our principles by hiring and promoting talented people from every background including innovators of color women innovators and lgbtq innovators everywhere we work
05,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561533,KoBold,0.0,0.0,0.0,0,0,Error,
"KoBold will beat our competition, disrupt our industries, and live up to our principles by hiring and promoting talented people from every background, including innovators of color, women innovators, and LGBTQ innovators everywhere we work.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561534,KoBold,0.149,0.7003,0.42465,0,0,Other,kobold will beat our competition disrupt our industries and live up to our principles by hiring and promoting talented people from every background including innovators of color women innovators and lgbtq innovators everywhere we work
06,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561535,KoBold,0.0,0.0,0.0,0,0,Error,
"At KoBold, you will find a passion to be honest about everything: good news, bad news, what we know, and what we don’t. Even when we operate in sixty countries on six continents, honesty will be the language that everyone at KoBold speaks.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561536,KoBold,0.168,0.836,0.502,0,0,Other,at kobold you will find a passion to be honest about everything good news bad news what we know and what we dont even when we operate in sixty countries on six continents honesty will be the language that everyone at kobold speaks
06,h3,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561537,KoBold,0.0,0.0,0.0,0,0,Error,
"At KoBold, you will find a passion to be honest about everything: good news, bad news, what we know, and what we don’t. Even when we operate in sixty countries on six continents, honesty will be the language that everyone at KoBold speaks.",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561539,KoBold,0.168,0.836,0.502,0,0,Other,at kobold you will find a passion to be honest about everything good news bad news what we know and what we dont even when we operate in sixty countries on six continents honesty will be the language that everyone at kobold speaks
"""We know that meeting KoBold’s high ethical standards is hard. It’s as hard as inventing breakthrough technology. To us, it’s just as essential.""",p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561540,KoBold,0.019000000000000003,0.3612,0.19010000000000002,0,0,Other,we know that meeting kobolds high ethical standards is hard its as hard as inventing breakthrough technology to us its just as essential
Discover more about KoBold.,h2,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561541,KoBold,0.0,0.0,0.0,0,0,Other,discover more about kobold
© 2025 KoBold Metals,p,https://www.koboldmetals.com/ethics,"
    Ethics  –    ",,['Leading in both science and ethics.'],2025-01-10T13:46:53.561543,KoBold,0.0,0.0,0.0,0,0,Other,kobold metals
