text,element_type,url,title,meta_description,h1_tags,scrape_date,competitor,sentiment,vader_sentiment,average_sentiment,technical_keywords,value_keywords,intent,cleaned_text
See how others are leveraging REVEAL™ for Exploration,h2,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811813,Ideon,0.0,0.0,0.0,0,0,Error,see how others are leveraging reveal for exploration
"The most innovative mining companies in the world are putting Ideon to work, accessing an unmatched understanding of the Earth’s subsurface and unlocking economic value across their operations.",p,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811816,Ideon,0.0,0.0,0.0,0,0,Error,the most innovative mining companies in the world are putting ideon to work accessing an unmatched understanding of the earths subsurface and unlocking economic value across their operations
Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine,h1,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811817,Ideon,0.0,0.0,0.0,0,0,Error,muon tomography for mapping voids remnant mineralization at vale base metals creighton mine
Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine,h1,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811822,Ideon,0.0,0.0,0.0,0,0,Error,muon tomography for mine extension at vale base metals totten mine
Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine,h1,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811824,Ideon,0.0,0.0,0.0,0,0,Error,muon tomography multiphysics fusion for nickel massive sulphide mapping at bhps leinster mine
Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project,h1,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811826,Ideon,0.0,0.0,0.0,0,0,Error,imaging highgrade uranium deposits at oranos mcclean lake project
Drill less. Discover more. Faster.,h2,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811828,Ideon,0.0,0.0,0.0,0,0,Error,drill less discover more faster
Get in touch with our Business Development team to learn how.,h2,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811830,Ideon,0.0,0.0,0.0,0,0,Error,get in touch with our business development team to learn how
"© 2024 Ideon Technologies, Inc. All Rights Reserved.",p,https://ideon.ai/ideon-reveal-for-exploration,Ideon Reveal for Exploration - Ideon Technologies,,"['Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals’ Creighton Mine', 'Muon Tomography for Mine Extension at Vale Base Metals’ Totten Mine', 'Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP’s Leinster Mine', 'Imaging High-Grade Uranium Deposits at Orano’s McClean Lake Project']",2024-11-21T11:54:33.811832,Ideon,0.0,0.0,0.0,0,0,Error,ideon technologies inc all rights reserved
"August 27, 2024",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766295,Ideon,0.0,0.0,0.0,0,0,Error,august
VALE BASE METALS,h2,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766316,Ideon,0.0,0.0,0.0,0,0,Error,vale base metals
Muon Tomography for Mapping Voids & Remnant Mineralization,h1,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766320,Ideon,0.0,0.0,0.0,0,0,Error,muon tomography for mapping voids remnant mineralization
"High-resolution imaging of voids and rubble zones, mined-out stopes, underground workings and cave, and remnant mineralization.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766323,Ideon,0.0,0.0,0.0,0,0,Error,highresolution imaging of voids and rubble zones minedout stopes underground workings and cave and remnant mineralization
Creighton Mine,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766327,Ideon,0.0,0.0,0.0,0,0,Error,creighton mine
PROJECT,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766331,Ideon,0.0,0.0,0.0,0,0,Error,project
"Sudbury, Canada",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766344,Ideon,0.0,0.0,0.0,0,0,Error,sudbury canada
LOCATION,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766376,Ideon,0.0,0.0,0.0,0,0,Error,location
Borehole,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766396,Ideon,0.0,0.0,0.0,0,0,Error,borehole
IDEON DETECTOR TYPE,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766402,Ideon,0.0,0.0,0.0,0,0,Error,ideon detector type
Subsurface Voids & Remnant Mineralization,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766413,Ideon,0.0,0.0,0.0,0,0,Error,subsurface voids remnant mineralization
DEPOSIT TYPE,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766415,Ideon,0.0,0.0,0.0,0,0,Error,deposit type
Value Impacts,h2,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766416,Ideon,0.0,0.0,0.0,0,0,Error,value impacts
"The unconstrained analysis, later validated with drill data and geological modelling provided by Vale Base Metals, delivered high-resolution geological and geotechnical insights throughout the survey area:",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766418,Ideon,0.0,0.0,0.0,0,0,Error,the unconstrained analysis later validated with drill data and geological modelling provided by vale base metals delivered highresolution geological and geotechnical insights throughout the survey area
"Located about 15 km west of Sudbury, Ontario, Creighton Mine is an underground nickel, copper, and platinum-group elements (PGE) mine. It is currently the deepest nickel mine in Canada, and one of the ten deepest mines in the world (at 2.4 km). Open pit mining began at Creighton in 1901, followed by underground mining in 1906. At one point, two-thirds of the world’s supply of nickel was mined there. The deposits at Creighton Mine were the first mineralized deposits discovered in the Sudbury Igneous Complex (SIC) mining camp, dating back to 1856. It hosts contact- and footwall-style mineralization. Current expansion plans could extend the life of Creighton Mine from 2027 to 2038.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766419,Ideon,0.0,0.0,0.0,0,0,Error,located about km west of sudbury ontario creighton mine is an underground nickel copper and platinumgroup elements pge mine it is currently the deepest nickel mine in canada and one of the ten deepest mines in the world at km open pit mining began at creighton in followed by underground mining in at one point twothirds of the worlds supply of nickel was mined there the deposits at creighton mine were the first mineralized deposits discovered in the sudbury igneous complex sic mining camp dating back to it hosts contact and footwallstyle mineralization current expansion plans could extend the life of creighton mine from to
"Ideon provided Vale Base Metals with a full-service imaging and intelligence program, including customized deployment design and modelling to ensure optimal outcomes, turnkey equipment bundling and installation logistics, continuous imaging with regular updates to show progressive resolution improvement, remote monitoring and diagnostics, geoscientific analysis and interpretation, and onsite results immersion.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766421,Ideon,0.0,0.0,0.0,0,0,Error,ideon provided vale base metals with a fullservice imaging and intelligence program including customized deployment design and modelling to ensure optimal outcomes turnkey equipment bundling and installation logistics continuous imaging with regular updates to show progressive resolution improvement remote monitoring and diagnostics geoscientific analysis and interpretation and onsite results immersion
"The objective of the study was to demonstrate muon tomography for void mapping in an area where the geological model was well understood, helping validate models of the void area and lower the geotechnical risks involved in operations in an older mine site. Ideally, the survey would provide additional value to Vale Base Metals by successfully identifying areas of remnant mineralization that may have been deprioritized in earlier mining operations. The primary imaging target was the contact between competent rock and the rubble, at the bottom of the historic pit.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766423,Ideon,0.0,0.0,0.0,0,0,Error,the objective of the study was to demonstrate muon tomography for void mapping in an area where the geological model was well understood helping validate models of the void area and lower the geotechnical risks involved in operations in an older mine site ideally the survey would provide additional value to vale base metals by successfully identifying areas of remnant mineralization that may have been deprioritized in earlier mining operations the primary imaging target was the contact between competent rock and the rubble at the bottom of the historic pit
"Ideon deployed 16 borehole detectors in four sensor arrays, down four drillholes positioned around the historic open pit on the Creighton site. The detectors were situated from approximately 200 m to 645 m deep and gathered data over a period of 6 months. Data intake and analysis in the Ideon cloud platform were conducted remotely via high-speed cellular connection to verify quality and system calibration, unlock near-real-time subsurface density imaging with continuously improving resolution.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766424,Ideon,0.0,0.0,0.0,0,0,Error,ideon deployed borehole detectors in four sensor arrays down four drillholes positioned around the historic open pit on the creighton site the detectors were situated from approximately m to m deep and gathered data over a period of months data intake and analysis in the ideon cloud platform were conducted remotely via highspeed cellular connection to verify quality and system calibration unlock nearrealtime subsurface density imaging with continuously improving resolution
"Creighton Mine, showing intensity of drilling activity (500+ drillholes completed over decades of active exploration and mine operations.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766426,Ideon,0.0,0.0,0.0,0,0,Error,creighton mine showing intensity of drilling activity drillholes completed over decades of active exploration and mine operations
"Ideon then delivered a robust 3D density model of the target area using muon data without any constraining geological information. This was a blind, unconstrained data analysis. After the delivery of the 3D density model, results were mapped to the Vale geological model to validate outcomes.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766427,Ideon,0.0,0.0,0.0,0,0,Error,ideon then delivered a robust d density model of the target area using muon data without any constraining geological information this was a blind unconstrained data analysis after the delivery of the d density model results were mapped to the vale geological model to validate outcomes
Discover the outcomes at Creighton,h2,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766428,Ideon,0.0,0.0,0.0,0,0,Error,discover the outcomes at creighton
"The imaging program successfully met the primary objective of mapping subsurface void zones in good detail, proving the utility of muon tomography for geotechnical mapping purposes. The project also proved the capability in 3D mapping subtle mineralization regions with far superior geophysical methods. The information and insights generated from 4 boreholes over 6 months equates to that gathered over decades from more than 500 drillholes.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766430,Ideon,0.0,0.0,0.0,0,0,Error,the imaging program successfully met the primary objective of mapping subsurface void zones in good detail proving the utility of muon tomography for geotechnical mapping purposes the project also proved the capability in d mapping subtle mineralization regions with far superior geophysical methods the information and insights generated from boreholes over months equates to that gathered over decades from more than drillholes
Download the full case study for detailed content and analysis at the Creighton project.,p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766431,Ideon,0.0,0.0,0.0,0,0,Error,download the full case study for detailed content and analysis at the creighton project
"© 2024 Ideon Technologies, Inc. All Rights Reserved.",p,https://ideon.ai/results/vale-base-metals-creighton-mine,Muon Tomography for Mapping Voids & Remnant Mineralization at Vale Base Metals' Creighton Mine - Ideon Technologies,Using muon tomography to successfully map subsurface void zones for geotechnical mapping at Vale Base Metals' Creighton mine.,['Muon Tomography for Mapping Voids & Remnant Mineralization'],2024-11-21T11:54:34.766433,Ideon,0.0,0.0,0.0,0,0,Error,ideon technologies inc all rights reserved
"March 5, 2024",p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690183,Ideon,0.0,0.0,0.0,0,0,Error,march
Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping,h1,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690193,Ideon,0.0,0.0,0.0,0,0,Error,muon tomography multiphysics fusion for nickel massive sulphide mapping
"This case study demonstrates the value of cosmic-ray muon tomography, deployed in mine and in boreholes from surface, for mineral exploration, resource mapping, and void detection. It shows how Ideon imaged 1.5 billion m3 of the subsurface with no additional drilling, delivering metre-scale resolution of both high- and low-density anomalies over a large area — unlocking low-cost, high-resolution prospecting and ore body mapping.",p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690198,Ideon,0.0,0.0,0.0,0,0,Error,this case study demonstrates the value of cosmicray muon tomography deployed in mine and in boreholes from surface for mineral exploration resource mapping and void detection it shows how ideon imaged billion m of the subsurface with no additional drilling delivering metrescale resolution of both high and lowdensity anomalies over a large area unlocking lowcost highresolution prospecting and ore body mapping
Nickel West,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690199,Ideon,0.0,0.0,0.0,0,0,Error,nickel west
PROJECT,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690201,Ideon,0.0,0.0,0.0,0,0,Error,project
"Leinster, Australia",p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690203,Ideon,0.0,0.0,0.0,0,0,Error,leinster australia
LOCATION,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690204,Ideon,0.0,0.0,0.0,0,0,Error,location
In-Mine & Borehole,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690206,Ideon,0.0,0.0,0.0,0,0,Error,inmine borehole
IDEON DETECTOR TYPES,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690209,Ideon,0.0,0.0,0.0,0,0,Error,ideon detector types
Nickel Massive Sulphide,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690211,Ideon,0.0,0.0,0.0,0,0,Error,nickel massive sulphide
DEPOSIT TYPE,p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690212,Ideon,0.0,0.0,0.0,0,0,Error,deposit type
Key Highlight,h2,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690214,Ideon,0.0,0.0,0.0,0,0,Error,key highlight
"Multi-site, multi-phase, multi-physics program demonstrating cost-effectiveness and high resolution of muon tomography imaging to inform nickel exploration, resource mapping, and void detection of a multi-kilometre strike extent.",p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690216,Ideon,0.0,0.0,0.0,0,0,Error,multisite multiphase multiphysics program demonstrating costeffectiveness and high resolution of muon tomography imaging to inform nickel exploration resource mapping and void detection of a multikilometre strike extent
Value Impacts,h2,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690217,Ideon,0.0,0.0,0.0,0,0,Error,value impacts
"Cliff and Leinster mines are situated in the Agnew-Wiluna greenstone belt in Western Australia, approximately 150 km apart from each other, and a wholly owned by BHP and operated by BHP’s Nickel West group.",p,https://ideon.ai/results/bhp-leinster-mine,Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping at BHP's Leinster Mine Mine Case Study - Ideon Technologies,"Using multiphysics to map nickel massive sulphide at BHP's Leinster Mine, located at the Nickel West operations in Western Australia.",['Muon Tomography & Multi-Physics Fusion for Nickel Massive Sulphide Mapping'],2024-11-21T11:54:35.690219,Ideon,0.0,0.0,0.0,0,0,Error,cliff and leinster mines are situated in the agnewwiluna greenstone belt in western australia approximately km apart from each other and a wholly owned by bhp and operated by bhps nickel west group
